"RowID","Date","Year","Location","IndicatorName","IndicatorValue","IndicatorID","IndicatorID_old","IndicatorTable"
"Baton Rouge, LA_B23001_045E_2011","01/01/2011 12:00:00 AM","2011","Baton Rouge, LA","Estimate; Male: - 45 to 54 years: (All)","13016.0","B23001_045E","HD01_VD45","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_142E_2011","01/01/2011 12:00:00 AM","2011","Baton Rouge, LA","Estimate; Female: - 55 to 59 years: - In labor force: (","5026.0","B23001_142E","HD01_VD142","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_114E_2011","01/01/2011 12:00:00 AM","2011","Baton Rouge, LA","Estimate; Female: - 25 to 29 years: - In labor force: (","8848.0","B23001_114E","HD01_VD114","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_093E_2011","01/01/2011 12:00:00 AM","2011","Baton Rouge, LA","Estimate; Female: - 16 to 19 years: - In labor force: (","3607.0","B23001_093E","HD01_VD93","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_120E_2011","01/01/2011 12:00:00 AM","2011","Baton Rouge, LA","Estimate; Female: - 30 to 34 years: (All)","8331.0","B23001_120E","HD01_VD120","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_046E_2011","01/01/2011 12:00:00 AM","2011","Baton Rouge, LA","Estimate; Male: - 45 to 54 years: - In labor force: (Al","10447.0","B23001_046E","HD01_VD46","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_059E_2011","01/01/2011 12:00:00 AM","2011","Baton Rouge, LA","Estimate; Male: - 60 and 61 years: (All)","2268.0","B23001_059E","HD01_VD59","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_031E_2011","01/01/2011 12:00:00 AM","2011","Baton Rouge, LA","Estimate; Male: - 30 to 34 years: (All)","7695.0","B23001_031E","HD01_VD31","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_018E_2011","01/01/2011 12:00:00 AM","2011","Baton Rouge, LA","Estimate; Male: - 22 to 24 years: - In labor force: (Al","5888.0","B23001_018E","HD01_VD18","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_060E_2011","01/01/2011 12:00:00 AM","2011","Baton Rouge, LA","Estimate; Male: - 60 and 61 years: - In labor force: (A","1559.0","B23001_060E","HD01_VD60","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_099E_2011","01/01/2011 12:00:00 AM","2011","Baton Rouge, LA","Estimate; Female: - 20 and 21 years: (All)","5610.0","B23001_099E","HD01_VD99","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_100E_2011","01/01/2011 12:00:00 AM","2011","Baton Rouge, LA","Estimate; Female: - 20 and 21 years: - In labor force: ","3868.0","B23001_100E","HD01_VD100","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_092E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 16 to 19 years: (All)","9971.0","B23001_092E","HD01_VD92","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_106E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 22 to 24 years: (All)","11479.0","B23001_106E","HD01_VD106","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_004E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 16 to 19 years: - In labor force: (Al","2100.0","B23001_004E","HD01_VD04","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_107E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 22 to 24 years: - In labor force: (","7581.0","B23001_107E","HD01_VD107","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_032E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 30 to 34 years: - In labor force: (Al","10443.0","B23001_032E","HD01_VD32","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_141E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 55 to 59 years: (All)","11679.0","B23001_141E","HD01_VD141","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_038E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 35 to 44 years: (All)","22014.0","B23001_038E","HD01_VD38","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_135E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 45 to 54 years: - In labor force: (","17798.0","B23001_135E","HD01_VD135","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_003E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 16 to 19 years: (All)","9126.0","B23001_003E","HD01_VD03","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_134E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 45 to 54 years: (All)","25121.0","B23001_134E","HD01_VD134","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_052E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 55 to 59 years: (All)","11060.0","B23001_052E","HD01_VD52","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_011E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 20 and 21 years: - In labor force: (A","3622.0","B23001_011E","HD01_VD11","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_010E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 20 and 21 years: (All)","6007.0","B23001_010E","HD01_VD10","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_024E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 25 to 29 years: (All)","16506.0","B23001_024E","HD01_VD24","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_025E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 25 to 29 years: - In labor force: (Al","12042.0","B23001_025E","HD01_VD25","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_017E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 22 to 24 years: (All)","9671.0","B23001_017E","HD01_VD17","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_121E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 30 to 34 years: - In labor force: (","10073.0","B23001_121E","HD01_VD121","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_156E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 62 to 64 years: - In labor force: (","2450.0","B23001_156E","HD01_VD156","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_128E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 35 to 44 years: - In labor force: (","18286.0","B23001_128E","HD01_VD128","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_053E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 55 to 59 years: - In labor force: (Al","7279.0","B23001_053E","HD01_VD53","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_067E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 62 to 64 years: - In labor force: (Al","2964.0","B23001_067E","HD01_VD67","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_127E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 35 to 44 years: (All)","23102.0","B23001_127E","HD01_VD127","B23001: Sex by age by employment status"
"New Orleans, LA_Calculation: (B23001_004E+B23001_011E+B23001_018E+B23001_025E+B23001_032E+B23001_039E+B23001_046E+B23001_053E+B23001_060E+B23001_067E+B23001_093E+B23001_100E+B23001_107E+B23001_114E+B23001_121E+B23001_128E+B23001_135E+B23001_142E+B23001_149E+B23001_156E)/(B23001_003E+B23001_010E+B23001_017E+B23001_024E+B23001_031E+B23001_038E+B23001_045E+B23001_052E+B23001_059E+B23001_066E+B23001_092E+B23001_099E+B23001_106E+B23001_113E+B23001_120E+B23001_127E+B23001_134E+B23001_141E+B23001_148E+B23001_155E)_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Workforce participation rate (All)","68.0","Calculation: (B23001_004E+B23001_011E+B23001_018E+B23001_025E+B23001_032E+B23001_039E+B23001_046E+B23001_053E+B23001_060E+B23001_067E+B23001_093E+B23001_100E+B23001_107E+B23001_114E+B23001_121E+B23001_128E+B23001_135E+B23001_142E+B23001_149E+B23001_156E)/(B23001_003E+B23001_010E+B23001_017E+B23001_024E+B23001_031E+B23001_038E+B23001_045E+B23001_052E+B23001_059E+B23001_066E+B23001_092E+B23001_099E+B23001_106E+B23001_113E+B23001_120E+B23001_127E+B23001_134E+B23001_141E+B23001_148E+B23001_155E)","Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25+HD01_VD32+HD01_VD39+HD01_VD46+HD01_VD53+HD01_VD60+HD01_VD67+HD01_VD93+HD01_VD100+HD01_VD107+HD01_VD114+HD01_VD121+HD01_VD128+HD01_VD135+HD01_VD142+HD01_VD149+HD01_VD156)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24+HD01_VD31+HD01_VD38+HD01_VD45+HD01_VD52+HD01_VD59+HD01_VD66+ HD01_VD92+HD01_VD99+HD01_VD106+HD01_VD113+HD01_VD120+HD01_VD127+HD01_VD134+HD01_VD141+HD01_VD148+HD01_VD155","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_149E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 60 and 61 years: - In labor force: ","2197.0","B23001_149E","HD01_VD149","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_155E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 62 to 64 years: (All)","6667.0","B23001_155E","HD01_VD155","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_113E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 25 to 29 years: (All)","17990.0","B23001_113E","HD01_VD113","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_148E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 60 and 61 years: (All)","5139.0","B23001_148E","HD01_VD148","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_066E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 62 to 64 years: (All)","6287.0","B23001_066E","HD01_VD66","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_039E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 35 to 44 years: - In labor force: (Al","16536.0","B23001_039E","HD01_VD39","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_045E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 45 to 54 years: (All)","23789.0","B23001_045E","HD01_VD45","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_142E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 55 to 59 years: - In labor force: (","7682.0","B23001_142E","HD01_VD142","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_114E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 25 to 29 years: - In labor force: (","14652.0","B23001_114E","HD01_VD114","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_093E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 16 to 19 years: - In labor force: (","2540.0","B23001_093E","HD01_VD93","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_120E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 30 to 34 years: (All)","12949.0","B23001_120E","HD01_VD120","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_046E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 45 to 54 years: - In labor force: (Al","19127.0","B23001_046E","HD01_VD46","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_059E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 60 and 61 years: (All)","4355.0","B23001_059E","HD01_VD59","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_031E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 30 to 34 years: (All)","13283.0","B23001_031E","HD01_VD31","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_018E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 22 to 24 years: - In labor force: (Al","7436.0","B23001_018E","HD01_VD18","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_060E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Male: - 60 and 61 years: - In labor force: (A","2788.0","B23001_060E","HD01_VD60","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_099E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 20 and 21 years: (All)","5415.0","B23001_099E","HD01_VD99","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_100E_2011","01/01/2011 12:00:00 AM","2011","New Orleans, LA","Estimate; Female: - 20 and 21 years: - In labor force: ","3610.0","B23001_100E","HD01_VD100","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_092E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 16 to 19 years: (All)","13968.0","B23001_092E","HD01_VD92","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_106E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 22 to 24 years: (All)","10917.0","B23001_106E","HD01_VD106","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_004E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 16 to 19 years: - In labor force: (Al","3390.0","B23001_004E","HD01_VD04","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_107E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 22 to 24 years: - In labor force: (","9130.0","B23001_107E","HD01_VD107","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_032E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 30 to 34 years: - In labor force: (Al","16257.0","B23001_032E","HD01_VD32","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_141E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 55 to 59 years: (All)","10535.0","B23001_141E","HD01_VD141","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_038E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 35 to 44 years: (All)","32380.0","B23001_038E","HD01_VD38","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_135E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 45 to 54 years: - In labor force: (","20565.0","B23001_135E","HD01_VD135","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_003E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 16 to 19 years: (All)","13327.0","B23001_003E","HD01_VD03","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_134E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 45 to 54 years: (All)","25424.0","B23001_134E","HD01_VD134","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_052E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 55 to 59 years: (All)","8344.0","B23001_052E","HD01_VD52","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_011E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 20 and 21 years: - In labor force: (A","4598.0","B23001_011E","HD01_VD11","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_010E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 20 and 21 years: (All)","8106.0","B23001_010E","HD01_VD10","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_024E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 25 to 29 years: (All)","18307.0","B23001_024E","HD01_VD24","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_025E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 25 to 29 years: - In labor force: (Al","16463.0","B23001_025E","HD01_VD25","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_017E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 22 to 24 years: (All)","12046.0","B23001_017E","HD01_VD17","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_121E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 30 to 34 years: - In labor force: (","14127.0","B23001_121E","HD01_VD121","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_156E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 62 to 64 years: - In labor force: (","2138.0","B23001_156E","HD01_VD156","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_128E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 35 to 44 years: - In labor force: (","28944.0","B23001_128E","HD01_VD128","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_053E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 55 to 59 years: - In labor force: (Al","6692.0","B23001_053E","HD01_VD53","B23001: Sex by age by employment status"
"Tampa. FL_B23001_124E_2008","01/01/2008 12:00:00 AM","2008","Tampa. FL","Estimate; Female: - 35 to 44 years: (All)","25676.0","B23001_124E","HD01_VD124","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_067E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 62 to 64 years: - In labor force: (Al","2429.0","B23001_067E","HD01_VD67","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_127E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 35 to 44 years: (All)","34740.0","B23001_127E","HD01_VD127","B23001: Sex by age by employment status"
"Raleigh, NC_Calculation: (B23001_004E+B23001_011E+B23001_018E+B23001_025E+B23001_032E+B23001_039E+B23001_046E+B23001_053E+B23001_060E+B23001_067E+B23001_093E+B23001_100E+B23001_107E+B23001_114E+B23001_121E+B23001_128E+B23001_135E+B23001_142E+B23001_149E+B23001_156E)/(B23001_003E+B23001_010E+B23001_017E+B23001_024E+B23001_031E+B23001_038E+B23001_045E+B23001_052E+B23001_059E+B23001_066E+B23001_092E+B23001_099E+B23001_106E+B23001_113E+B23001_120E+B23001_127E+B23001_134E+B23001_141E+B23001_148E+B23001_155E)_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Workforce participation rate (All)","76.0","Calculation: (B23001_004E+B23001_011E+B23001_018E+B23001_025E+B23001_032E+B23001_039E+B23001_046E+B23001_053E+B23001_060E+B23001_067E+B23001_093E+B23001_100E+B23001_107E+B23001_114E+B23001_121E+B23001_128E+B23001_135E+B23001_142E+B23001_149E+B23001_156E)/(B23001_003E+B23001_010E+B23001_017E+B23001_024E+B23001_031E+B23001_038E+B23001_045E+B23001_052E+B23001_059E+B23001_066E+B23001_092E+B23001_099E+B23001_106E+B23001_113E+B23001_120E+B23001_127E+B23001_134E+B23001_141E+B23001_148E+B23001_155E)","Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25+HD01_VD32+HD01_VD39+HD01_VD46+HD01_VD53+HD01_VD60+HD01_VD67+HD01_VD93+HD01_VD100+HD01_VD107+HD01_VD114+HD01_VD121+HD01_VD128+HD01_VD135+HD01_VD142+HD01_VD149+HD01_VD156)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24+HD01_VD31+HD01_VD38+HD01_VD45+HD01_VD52+HD01_VD59+HD01_VD66+ HD01_VD92+HD01_VD99+HD01_VD106+HD01_VD113+HD01_VD120+HD01_VD127+HD01_VD134+HD01_VD141+HD01_VD148+HD01_VD155","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_149E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 60 and 61 years: - In labor force: ","2834.0","B23001_149E","HD01_VD149","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_155E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 62 to 64 years: (All)","5164.0","B23001_155E","HD01_VD155","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_113E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 25 to 29 years: (All)","17312.0","B23001_113E","HD01_VD113","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_148E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 60 and 61 years: (All)","3821.0","B23001_148E","HD01_VD148","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_066E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 62 to 64 years: (All)","4292.0","B23001_066E","HD01_VD66","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_039E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 35 to 44 years: - In labor force: (Al","30618.0","B23001_039E","HD01_VD39","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_045E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 45 to 54 years: (All)","26093.0","B23001_045E","HD01_VD45","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_142E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 55 to 59 years: - In labor force: (","8024.0","B23001_142E","HD01_VD142","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_114E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 25 to 29 years: - In labor force: (","15068.0","B23001_114E","HD01_VD114","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_093E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 16 to 19 years: - In labor force: (","3919.0","B23001_093E","HD01_VD93","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_120E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 30 to 34 years: (All)","18537.0","B23001_120E","HD01_VD120","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_046E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 45 to 54 years: - In labor force: (Al","21966.0","B23001_046E","HD01_VD46","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_059E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 60 and 61 years: (All)","3530.0","B23001_059E","HD01_VD59","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_031E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 30 to 34 years: (All)","17657.0","B23001_031E","HD01_VD31","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_018E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 22 to 24 years: - In labor force: (Al","9455.0","B23001_018E","HD01_VD18","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_060E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Male: - 60 and 61 years: - In labor force: (A","2559.0","B23001_060E","HD01_VD60","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_099E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 20 and 21 years: (All)","9376.0","B23001_099E","HD01_VD99","B23001: Sex by age by employment status"
"Raleigh, NC_B23001_100E_2011","01/01/2011 12:00:00 AM","2011","Raleigh, NC","Estimate; Female: - 20 and 21 years: - In labor force: ","4506.0","B23001_100E","HD01_VD100","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_092E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Female: - 16 to 19 years: (All)","13025.0","B23001_092E","HD01_VD92","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_106E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Female: - 22 to 24 years: (All)","14144.0","B23001_106E","HD01_VD106","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_004E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Male: - 16 to 19 years: - In labor force: (Al","5390.0","B23001_004E","HD01_VD04","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_107E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Female: - 22 to 24 years: - In labor force: (","11187.0","B23001_107E","HD01_VD107","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_032E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Male: - 30 to 34 years: - In labor force: (Al","22032.0","B23001_032E","HD01_VD32","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_141E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Female: - 55 to 59 years: (All)","18132.0","B23001_141E","HD01_VD141","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_038E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Male: - 35 to 44 years: (All)","36388.0","B23001_038E","HD01_VD38","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_135E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Female: - 45 to 54 years: - In labor force: (","28389.0","B23001_135E","HD01_VD135","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_003E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Male: - 16 to 19 years: (All)","13879.0","B23001_003E","HD01_VD03","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_134E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Female: - 45 to 54 years: (All)","39163.0","B23001_134E","HD01_VD134","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_052E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Male: - 55 to 59 years: (All)","18029.0","B23001_052E","HD01_VD52","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_011E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Male: - 20 and 21 years: - In labor force: (A","8571.0","B23001_011E","HD01_VD11","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_010E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Male: - 20 and 21 years: (All)","10764.0","B23001_010E","HD01_VD10","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_024E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Male: - 25 to 29 years: (All)","26239.0","B23001_024E","HD01_VD24","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_025E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Male: - 25 to 29 years: - In labor force: (Al","22903.0","B23001_025E","HD01_VD25","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_017E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Male: - 22 to 24 years: (All)","13437.0","B23001_017E","HD01_VD17","B23001: Sex by age by employment status"
"Oklahoma City, OK_B23001_121E_2011","01/01/2011 12:00:00 AM","2011","Oklahoma City, OK","Estimate; Female: - 30 to 34 years: - In labor force: (","17729.0","B23001_121E","HD01_VD121","B23001: Sex by age by employment status"
