RowID,Date,Year,Location,IndicatorName,IndicatorValue,IndicatorID,IndicatorID_old,IndicatorTable
"Memphis, TN_B23001_059E_2007",01/01/2007 12:00:00 AM,2007,"Memphis, TN",Estimate; Male: - 60 and 61 years: (All),6951,B23001_059E,HD01_VD59,B23001: Sex by age by employment status
"Memphis, TN_B23001_031E_2007",01/01/2007 12:00:00 AM,2007,"Memphis, TN",Estimate; Male: - 30 to 34 years: (All),19499,B23001_031E,HD01_VD31,B23001: Sex by age by employment status
"Memphis, TN_B23001_018E_2007",01/01/2007 12:00:00 AM,2007,"Memphis, TN",Estimate; Male: - 22 to 24 years: - In labor force: (Al,9834,B23001_018E,HD01_VD18,B23001: Sex by age by employment status
"Memphis, TN_B23001_060E_2007",01/01/2007 12:00:00 AM,2007,"Memphis, TN",Estimate; Male: - 60 and 61 years: - In labor force: (A,4695,B23001_060E,HD01_VD60,B23001: Sex by age by employment status
"Memphis, TN_B23001_111E_2007",01/01/2007 12:00:00 AM,2007,"Memphis, TN",Estimate; Female: - 25 to 29 years: - In labor force: (,19338,B23001_111E,HD01_VD111,B23001: Sex by age by employment status
"Memphis, TN_B23001_131E_2007",01/01/2007 12:00:00 AM,2007,"Memphis, TN",Estimate; Female: - 45 to 54 years: (All),49287,B23001_131E,HD01_VD131,B23001: Sex by age by employment status
"Memphis, TN_B23001_153E_2007",01/01/2007 12:00:00 AM,2007,"Memphis, TN",Estimate; Female: - 62 to 64 years: - In labor force: (,3997,B23001_153E,HD01_VD153,B23001: Sex by age by employment status
"Nashville, TN_B23001_146E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 60 and 61 years: - In labor force: ,1965,B23001_146E,HD01_VD146,B23001: Sex by age by employment status
"Nashville, TN_B23001_004E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 16 to 19 years: - In labor force: (Al,6762,B23001_004E,HD01_VD04,B23001: Sex by age by employment status
"Nashville, TN_B23001_152E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 62 to 64 years: (All),9310,B23001_152E,HD01_VD152,B23001: Sex by age by employment status
"Nashville, TN_B23001_032E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 30 to 34 years: - In labor force: (Al,21670,B23001_032E,HD01_VD32,B23001: Sex by age by employment status
"Nashville, TN_B23001_124E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 35 to 44 years: (All),46235,B23001_124E,HD01_VD124,B23001: Sex by age by employment status
"Nashville, TN_B23001_110E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 25 to 29 years: (All),20343,B23001_110E,HD01_VD110,B23001: Sex by age by employment status
"Nashville, TN_B23001_038E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 35 to 44 years: (All),48416,B23001_038E,HD01_VD38,B23001: Sex by age by employment status
"Nashville, TN_B23001_003E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 16 to 19 years: (All),15418,B23001_003E,HD01_VD03,B23001: Sex by age by employment status
"Nashville, TN_B23001_052E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 55 to 59 years: (All),17528,B23001_052E,HD01_VD52,B23001: Sex by age by employment status
"Nashville, TN_B23001_011E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 20 and 21 years: - In labor force: (A,4832,B23001_011E,HD01_VD11,B23001: Sex by age by employment status
"Nashville, TN_B23001_010E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 20 and 21 years: (All),9074,B23001_010E,HD01_VD10,B23001: Sex by age by employment status
"Nashville, TN_B23001_024E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 25 to 29 years: (All),21461,B23001_024E,HD01_VD24,B23001: Sex by age by employment status
"Nashville, TN_B23001_025E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 25 to 29 years: - In labor force: (Al,18484,B23001_025E,HD01_VD25,B23001: Sex by age by employment status
"Nashville, TN_B23001_017E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 22 to 24 years: (All),10319,B23001_017E,HD01_VD17,B23001: Sex by age by employment status
"Nashville, TN_B23001_103E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 22 to 24 years: (All),12877,B23001_103E,HD01_VD103,B23001: Sex by age by employment status
"Miami, FL_B23001_038E_2012",01/01/2012 12:00:00 AM,2012,"Miami, FL",Estimate; Male: - 35 to 44 years: (All),33670,B23001_038E,HD01_VD38,B23001: Sex by age by employment status
"Nashville, TN_B23001_053E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 55 to 59 years: - In labor force: (Al,14104,B23001_053E,HD01_VD53,B23001: Sex by age by employment status
"Nashville, TN_B23001_132E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 45 to 54 years: - In labor force: (,35730,B23001_132E,HD01_VD132,B23001: Sex by age by employment status
"Nashville, TN_B23001_067E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 62 to 64 years: - In labor force: (Al,4260,B23001_067E,HD01_VD67,B23001: Sex by age by employment status
"Nashville, TN_B23001_138E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 55 to 59 years: (All),20410,B23001_138E,HD01_VD138,B23001: Sex by age by employment status
"Nashville, TN_B23001_139E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 55 to 59 years: - In labor force: (,14716,B23001_139E,HD01_VD139,B23001: Sex by age by employment status
"Nashville, TN_B23001_104E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 22 to 24 years: - In labor force: (,10506,B23001_104E,HD01_VD104,B23001: Sex by age by employment status
"Nashville, TN_B23001_097E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 20 and 21 years: - In labor force: ,3869,B23001_097E,HD01_VD97,B23001: Sex by age by employment status
"Nashville, TN_Calculation: (B23001_004E+B23001_011E+B23001_018E+B23001_025E+B23001_032E+B23001_039E+B23001_046E+B23001_053E+B23001_060E+B23001_067E+B23001_090E+B23001_097E+B23001_0104E+B23001_111E+B23001_0118E+B23001_125E+B23001_132E+B23001_139E+B23001_146E+B23001_153E)/(B23001_003E+B23001_010E+B23001_017E+B23001_024E+B23001_031E+B23001_038E+B23001_045E+B23001_052E+B23001_059E+B23001_066E+B23001_089E+B23001_096E+B23001_103E+B23001_110E+B23001_117E+B23001_124E+B23001_131E+B23001_138E+B23001_145E+B23001_152E)_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Workforce participation rate (All),77,Calculation: (B23001_004E+B23001_011E+B23001_018E+B23001_025E+B23001_032E+B23001_039E+B23001_046E+B23001_053E+B23001_060E+B23001_067E+B23001_090E+B23001_097E+B23001_0104E+B23001_111E+B23001_0118E+B23001_125E+B23001_132E+B23001_139E+B23001_146E+B23001_153E)/(B23001_003E+B23001_010E+B23001_017E+B23001_024E+B23001_031E+B23001_038E+B23001_045E+B23001_052E+B23001_059E+B23001_066E+B23001_089E+B23001_096E+B23001_103E+B23001_110E+B23001_117E+B23001_124E+B23001_131E+B23001_138E+B23001_145E+B23001_152E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25+HD01_VD32+HD01_VD39+HD01_VD46+HD01_VD53+HD01_VD60+HD01_VD67+HD01_VD90+HD01_VD97+HD01_VD104+HD01_VD111+HD01_VD118+HD01_VD125+HD01_VD132+HD01_VD139+HD01_VD146+HD01_VD153)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24+HD01_VD31+HD01_VD38+HD01_VD45+HD01_VD52+HD01_VD59+HD01_VD66+HD01_VD89+HD01_VD96+HD01_VD103+HD01_VD110+HD01_VD117+HD01_VD124+HD01_VD131+HD01_VD138+HD01_VD145+HD01_VD152),B23001: Sex by age by employment status
"Nashville, TN_B23001_118E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 30 to 34 years: - In labor force: (,18410,B23001_118E,HD01_VD118,B23001: Sex by age by employment status
"Nashville, TN_B23001_125E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 35 to 44 years: - In labor force: (,37215,B23001_125E,HD01_VD125,B23001: Sex by age by employment status
"Nashville, TN_B23001_089E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 16 to 19 years: (All),15979,B23001_089E,HD01_VD89,B23001: Sex by age by employment status
"Nashville, TN_B23001_090E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 16 to 19 years: - In labor force: (,5531,B23001_090E,HD01_VD90,B23001: Sex by age by employment status
"Nashville, TN_B23001_066E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 62 to 64 years: (All),6321,B23001_066E,HD01_VD66,B23001: Sex by age by employment status
"Nashville, TN_B23001_039E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 35 to 44 years: - In labor force: (Al,43093,B23001_039E,HD01_VD39,B23001: Sex by age by employment status
"Nashville, TN_B23001_096E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 20 and 21 years: (All),6845,B23001_096E,HD01_VD96,B23001: Sex by age by employment status
"Nashville, TN_B23001_045E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 45 to 54 years: (All),42028,B23001_045E,HD01_VD45,B23001: Sex by age by employment status
"Nashville, TN_B23001_145E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 60 and 61 years: (All),4320,B23001_145E,HD01_VD145,B23001: Sex by age by employment status
"Nashville, TN_B23001_117E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 30 to 34 years: (All),23274,B23001_117E,HD01_VD117,B23001: Sex by age by employment status
"Nashville, TN_B23001_046E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 45 to 54 years: - In labor force: (Al,37059,B23001_046E,HD01_VD46,B23001: Sex by age by employment status
"Nashville, TN_B23001_059E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 60 and 61 years: (All),6001,B23001_059E,HD01_VD59,B23001: Sex by age by employment status
"Nashville, TN_B23001_031E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 30 to 34 years: (All),23743,B23001_031E,HD01_VD31,B23001: Sex by age by employment status
"Nashville, TN_B23001_018E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 22 to 24 years: - In labor force: (Al,8012,B23001_018E,HD01_VD18,B23001: Sex by age by employment status
"Nashville, TN_B23001_060E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Male: - 60 and 61 years: - In labor force: (A,3995,B23001_060E,HD01_VD60,B23001: Sex by age by employment status
"Nashville, TN_B23001_111E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 25 to 29 years: - In labor force: (,15575,B23001_111E,HD01_VD111,B23001: Sex by age by employment status
"Nashville, TN_B23001_131E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 45 to 54 years: (All),44196,B23001_131E,HD01_VD131,B23001: Sex by age by employment status
"Nashville, TN_B23001_153E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Estimate; Female: - 62 to 64 years: - In labor force: (,5691,B23001_153E,HD01_VD153,B23001: Sex by age by employment status
Benchmark Average_B23002B_057E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Female: - 25 to 54 years: - In labor force: (,27396,B23002B_057E,HD01_VD57,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_093E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Female: - 16 to 19 years: - In labor force: (,4875,B23001_093E,HD01_VD93,B23001: Sex by age by employment status
Benchmark Average_B23001_124E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Female: - 35 to 44 years: (All),32597,B23001_124E,HD01_VD124,B23001: Sex by age by employment status
Benchmark Average_B23001_096E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Female: - 20 and 21 years: (All),6638,B23001_096E,HD01_VD96,B23001: Sex by age by employment status
Benchmark Average_B23001_031E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Male: - 30 to 34 years: (All),15698,B23001_031E,HD01_VD31,B23001: Sex by age by employment status
Benchmark Average_B23001_018E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Male: - 22 to 24 years: - In labor force: (Al,8685,B23001_018E,HD01_VD18,B23001: Sex by age by employment status
Benchmark Average_B23001_032E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Male: - 30 to 34 years: - In labor force: (Al,17387,B23001_032E,HD01_VD32,B23001: Sex by age by employment status
Benchmark Average_B23001_103E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Female: - 22 to 24 years: (All),11478,B23001_103E,HD01_VD103,B23001: Sex by age by employment status
Benchmark Average_B23001_017E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Male: - 22 to 24 years: (All),10120,B23001_017E,HD01_VD17,B23001: Sex by age by employment status
Benchmark Average_B23001_053E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Male: - 55 to 59 years: - In labor force: (Al,9528,B23001_053E,HD01_VD53,B23001: Sex by age by employment status
Benchmark Average_B23001_046E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Male: - 45 to 54 years: - In labor force: (Al,27241,B23001_046E,HD01_VD46,B23001: Sex by age by employment status
Benchmark Average_B23002H_057E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,"Estimate; Female: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",40035,B23002H_057E,HD01_VD57,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23002H_011E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,"Estimate; Male: - 20 to 24 years: - In labor force: (White alone, not Hispanic or Latino)",6590,B23002H_011E,HD01_VD11,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23002B_018E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Male: - 25 to 54 years: - In labor force: (Bl,23233,B23002B_018E,HD01_VD18,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002H_024E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,"Estimate; Male: - 55 to 64 years: (White alone, not Hispanic or Latino)",14695,B23002H_024E,HD01_VD24,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E)_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,"Workforce participation rate (Male, White alone, not Hispanic or Latino)",81,Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23001_059E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Male: - 60 and 61 years: (All),4607,B23001_059E,HD01_VD59,B23001: Sex by age by employment status
Benchmark Average_B23002B_025E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Male: - 55 to 64 years: - In labor force: (Bl,3738,B23002B_025E,HD01_VD25,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_067E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Male: - 62 to 64 years: - In labor force: (Al,2906,B23001_067E,HD01_VD67,B23001: Sex by age by employment status
Benchmark Average_Calculation: (B23002B_043E+B23002B_050E+B23002B_057E+B23002B_064E)/(B23002B_042E+B23002B_049E+B23002B_056E+B23002B_063E)_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,"Workforce participation rate (Female, Black or African American Alone)",71,Calculation: (B23002B_043E+B23002B_050E+B23002B_057E+B23002B_064E)/(B23002B_042E+B23002B_049E+B23002B_056E+B23002B_063E),Calculation: (HD01_VD43+HD01_VD50+HD01_VD57+HD01_VD64)/(HD01_VD42+HD01_VD49+HD01_VD56+HD01_VD63),B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_010E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Male: - 20 and 21 years: (All),8533,B23001_010E,HD01_VD10,B23001: Sex by age by employment status
Benchmark Average_B23001_018E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Male: - 22 to 24 years: - In labor force: (Al,8870,B23001_018E,HD01_VD18,B23001: Sex by age by employment status
Benchmark Average_B23001_142E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Female: - 55 to 59 years: - In labor force: (,9566,B23001_142E,HD01_VD142,B23001: Sex by age by employment status
Benchmark Average_B23002H_017E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,"Estimate; Male: - 25 to 54 years: (White alone, not Hispanic or Latino)",53214,B23002H_017E,HD01_VD17,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23001_131E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Female: - 45 to 54 years: (All),32047,B23001_131E,HD01_VD131,B23001: Sex by age by employment status
Benchmark Average_B23001_018E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Male: - 22 to 24 years: - In labor force: (Al,7965,B23001_018E,HD01_VD18,B23001: Sex by age by employment status
Benchmark Average_B23001_089E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Female: - 16 to 19 years: (All),13419,B23001_089E,HD01_VD89,B23001: Sex by age by employment status
Benchmark Average_B23001_052E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Male: - 55 to 59 years: (All),13553,B23001_052E,HD01_VD52,B23001: Sex by age by employment status
Benchmark Average_B23001_106E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Female: - 22 to 24 years: (All),11801,B23001_106E,HD01_VD106,B23001: Sex by age by employment status
Benchmark Average_B23001_038E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Male: - 35 to 44 years: (All),31646,B23001_038E,HD01_VD38,B23001: Sex by age by employment status
Benchmark Average_B23001_120E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Female: - 30 to 34 years: (All),18698,B23001_120E,HD01_VD120,B23001: Sex by age by employment status
Benchmark Average_B23002H_050E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,"Estimate; Female: - 20 to 24 years: - In labor force: (White alone, not Hispanic or Latino)",6658,B23002H_050E,HD01_VD50,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23001_146E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Female: - 60 and 61 years: - In labor force: ,2361,B23001_146E,HD01_VD146,B23001: Sex by age by employment status
Benchmark Average_B23002H_018E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,"Estimate; Male: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",48102,B23002H_018E,HD01_VD18,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_Calculation: (B23002H_045E+B23002H_052E+B23002H_059E+B23002H_066E)/(B23002H_044E+B23002H_051E+B23002H_058E+B23002H_065E)_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,"Workforce participation rate (Female, White alone, not Hispanic or Latino)",74,Calculation: (B23002H_045E+B23002H_052E+B23002H_059E+B23002H_066E)/(B23002H_044E+B23002H_051E+B23002H_058E+B23002H_065E),Calculation: (HD01_VD45+HD01_VD52+HD01_VD59+HD01_VD66)/(HD01_VD44+HD01_VD51+HD01_VD58+HD01_VD65),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23002H_003E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,"Estimate; Male: - 16 to 19 years: (White alone, not Hispanic or Latino)",5486,B23002H_003E,HD01_VD03,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23002H_010E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,"Estimate; Male: - 20 to 24 years: (White alone, not Hispanic or Latino)",9663,B23002H_010E,HD01_VD10,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23002H_004E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,"Estimate; Male: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",2407,B23002H_004E,HD01_VD04,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23002B_066E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Female: - 55 to 64 years: - In labor force: (,5264,B23002B_066E,HD01_VD66,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_099E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Female: - 20 and 21 years: (All),8185,B23001_099E,HD01_VD99,B23001: Sex by age by employment status
Benchmark Average_B23001_010E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Male: - 20 and 21 years: (All),6984,B23001_010E,HD01_VD10,B23001: Sex by age by employment status
Benchmark Average_Calculation: (B23002B_004E+B23002B_011E+B23002B_018E+B23002B_025E)/(B23002B_003E+B23002B_010E+B23002B_017E+B23002B_024E)_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,"Workforce participation rate (Male, Black or African American Alone)",68,Calculation: (B23002B_004E+B23002B_011E+B23002B_018E+B23002B_025E)/(B23002B_003E+B23002B_010E+B23002B_017E+B23002B_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_017E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Male: - 25 to 54 years: (Black or African Ame,32157,B23002B_017E,HD01_VD17,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_100E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Female: - 20 and 21 years: - In labor force: ,5597,B23001_100E,HD01_VD100,B23001: Sex by age by employment status
Benchmark Average_B23001_134E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Female: - 45 to 54 years: (All),32543,B23001_134E,HD01_VD134,B23001: Sex by age by employment status
Benchmark Average_B23002B_059E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Female: - 25 to 54 years: - In labor force: (,29147,B23002B_059E,HD01_VD59,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_024E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Male: - 25 to 29 years: (All),20602,B23001_024E,HD01_VD24,B23001: Sex by age by employment status
Benchmark Average_B23002B_010E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Male: - 20 to 24 years: (Black or African Ame,6370,B23002B_010E,HD01_VD10,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_065E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Female: - 55 to 64 years: (Black or African A,8887,B23002B_065E,HD01_VD65,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002H_018E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,"Estimate; Male: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",48395,B23002H_018E,HD01_VD18,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23001_031E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Male: - 30 to 34 years: (All),19132,B23001_031E,HD01_VD31,B23001: Sex by age by employment status
Benchmark Average_B23002B_064E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Female: - 55 to 64 years: - In labor force: (,3906,B23002B_064E,HD01_VD64,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002H_025E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,"Estimate; Male: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",10325,B23002H_025E,HD01_VD25,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23001_017E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Male: - 22 to 24 years: (All),11631,B23001_017E,HD01_VD17,B23001: Sex by age by employment status
Benchmark Average_B23001_024E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Male: - 25 to 29 years: (All),20961,B23001_024E,HD01_VD24,B23001: Sex by age by employment status
Benchmark Average_B23001_131E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Female: - 45 to 54 years: (All),33755,B23001_131E,HD01_VD131,B23001: Sex by age by employment status
Benchmark Average_B23002B_010E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Male: - 20 to 24 years: (Black or African Ame,6702,B23002B_010E,HD01_VD10,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002H_066E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,"Estimate; Female: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",9693,B23002H_066E,HD01_VD66,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23002H_025E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,"Estimate; Male: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",10654,B23002H_025E,HD01_VD25,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23002B_004E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Male: - 16 to 19 years: - In labor force: (Bl,1859,B23002B_004E,HD01_VD04,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_052E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Male: - 55 to 59 years: (All),12878,B23001_052E,HD01_VD52,B23001: Sex by age by employment status
Benchmark Average_B23002H_051E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,"Estimate; Female: - 20 to 24 years: (White alone, not Hispanic or Latino)",9944,B23002H_051E,HD01_VD51,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23001_135E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Female: - 45 to 54 years: - In labor force: (,24182,B23001_135E,HD01_VD135,B23001: Sex by age by employment status
Benchmark Average_B23002B_050E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Female: - 20 to 24 years: - In labor force: (,5148,B23002B_050E,HD01_VD50,B23002B: Sex by age by employment status (Black or African American alone)
